Opening Id,Type,Peculiar Type,House Id,Bigger Area Room,Outside Inside Facing,Passing Standing Bigger Room,Bigger Area Room Type,Bigger Area Room m2,Smaller Area Room,Passing Standing Smaller Room,Smaller Area Room Type,Smaller Area Room m2,Width (cm),Height (cm),Length (cm),Level of Preservation,Id Threshold Sill,Id Lintel,Floor,Distance from Ground (cm),Frame Trace,Lintel Type,House Id:1,House Type,Date,Period,Town,Data Method,Total Square Meter (m2),Id Lintel:1,Lintel Length (cm),Lintel Width (cm),Lintel Thickness (cm),Lintel Material,Lintel Doorstop Width (cm),Lintel Tenon Hole Number,Lintel Hinge Hole Number,Lintel Bolt Hole Number,Id Threshold Sill:1,Threshold Sill Length (cm),Threshold Sill Width (cm),Threshold Sill Thickness (cm),Threshold Sill Material,Threshold Sill Type,Threshold Sill Doorstop Width (cm),Threshold Sill Tenon Hole Number,Threshold Sill Hinge Hole Number,Threshold Sill Bolt Hole Number,Threshold Sill Shutter Erosion,Threshold Sill Folding Door Channel
158,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  1,STAIRWAY,INSIDE,PASSING,SERVICE ROOM,28.05,CUBICULUM,STANDING,PRIVATE ROOM,18.28,105,200,62,4,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
159,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,24.83,CUBICULUM,STANDING,PRIVATE ROOM,18.28,126,177,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
161,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  1,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,28.05,65,110,58,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
162,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  1,ALA,INSIDE,STANDING,PUBLIC ROOM,36.74,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,105,223,58,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
163,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  1,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,146,160,62,3,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
164,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,34.07,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,126,223,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
165,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  1,ALA,INSIDE,STANDING,PUBLIC ROOM,36.74,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,115,223,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
166,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  1,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,65,160,62,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
167,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  1,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,88,160,62,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  1,CENTRAL COURT APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,943,,,,,,,,,,,,,,,,,,,,,
168,WINDOW,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  2,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,11.17,98,200,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  2,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,143,,,,,,,,,,,,,,,,,,,,,
170,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  2,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,98,190,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  2,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,143,,,,,,,,,,,,,,,,,,,,,
171,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  2,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,88,200,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  2,APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,143,,,,,,,,,,,,,,,,,,,,,
173,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,TABERNA,STANDING,PUBLIC ROOM,10.81,321,285,63,5,T0173,,G,,NO,E,DOMUS DI GIOVE E GANIMEDE  3,SHOP APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,31,,,,,,,,,,T0173,70,321,,LIMESTONE,F,22,0,0,0,NO,NO
174,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.81,128,160,63,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  3,SHOP APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,31,,,,,,,,,,,,,,,,,,,,,
176,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,ALA,INSIDE,STANDING,PUBLIC ROOM,21.9,STAIRWAY,PASSING,SERVICE ROOM,8.85,148,218,,4,,,G,,NO,C,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
177,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,OECUS,INSIDE,STANDING,PUBLIC ROOM,58.54,ALA,STANDING,PUBLIC ROOM,21.9,147,218,63,4,,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
178,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,OECUS,OUTSIDE,STANDING,PUBLIC ROOM,58.54,COURT,STANDING,OPEN SPACES,42.25,353,401,74,4,,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
179,WINDOW,WOLF MOUTH WINDOW,DOMUS DI GIOVE E GANIMEDE  4,TABERNA,INSIDE,STANDING,PUBLIC ROOM,24.72,ALA,STANDING,PUBLIC ROOM,21.9,40,160,67,4,,,G,,NO,A,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
180,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,CUBICULUM,STANDING,PRIVATE ROOM,18.69,257,276,63,4,,,G,,NO,F,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
181,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,COURT,STANDING,OPEN SPACES,42.25,100,234,74,4,T0181,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,T0181,60,100,,LIMESTONE,C,0,0,0,0,NO,NO
182,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,COURT,OUTSIDE,STANDING,OPEN SPACES,42.25,RECEPTION ROOM,STANDING,PUBLIC ROOM,22.45,235,227,56,4,,,G,85,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
183,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,COURT,OUTSIDE,STANDING,OPEN SPACES,42.25,CORRIDOR,PASSING,PUBLIC ROOM,38.5,252,312,67,4,,,G,,NO,C,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
184,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,RECEPTION ROOM,STANDING,PUBLIC ROOM,22.45,207,242,71,4,,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
185,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,22.45,CUBICULUM,STANDING,PRIVATE ROOM,18.78,190,197,63,4,,,G,122,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
186,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,ENTRANCE,PASSING,PUBLIC ROOM,20.6,261,278,64,4,,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
192,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,CUBICULUM,STANDING,PRIVATE ROOM,10.62,73,202,58,4,,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
194,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,COURT,OUTSIDE,STANDING,OPEN SPACES,42.25,CORRIDOR,PASSING,PUBLIC ROOM,38.5,134,171,67,3,,,1,180,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
197,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,STAIRWAY,INSIDE,PASSING,SERVICE ROOM,28.05,CUBICULUM,STANDING,PRIVATE ROOM,18.28,105,200,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
199,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,28.05,65,110,58,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
200,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,18.28,CUBICULUM,STANDING,PRIVATE ROOM,8.85,85,223,54,4,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
201,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,CUBICULUM,STANDING,PRIVATE ROOM,18.28,82,216,58,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
202,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.81,128,160,63,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
203,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,24.83,CUBICULUM,STANDING,PRIVATE ROOM,18.28,126,177,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
204,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,ALA,INSIDE,STANDING,PUBLIC ROOM,36.74,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,105,223,58,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
205,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,146,160,62,3,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
206,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,34.07,RECEPTION ROOM,STANDING,PUBLIC ROOM,24.83,126,223,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
207,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  4,ALA,INSIDE,STANDING,PUBLIC ROOM,36.74,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,115,223,62,4,,,1,,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
208,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,65,160,62,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
209,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,RECEPTION ROOM,STANDING,PUBLIC ROOM,34.07,88,160,62,4,,,1,106,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
210,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,38.5,ALA,STANDING,PUBLIC ROOM,36.74,90,171,71,4,,,1,133,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
215,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  4,COURT,OUTSIDE,STANDING,OPEN SPACES,42.25,RECEPTION ROOM,STANDING,PUBLIC ROOM,22.45,195,210,67,4,,,G,408,NO,E,DOMUS DI GIOVE E GANIMEDE  4,CENTRAL COURT APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,801,,,,,,,,,,,,,,,,,,,,,
216,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  5,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,12.03,136,310,66,5,T0216,,G,,YES,E,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,T0216,59,154,29,LIMESTONE,D,85,0,0,0,NO,NO
217,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  5,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,13.49,147,261,70,5,T0217,,G,,NO,E,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,T0217,65,141,,LIMESTONE,D,23,0,0,0,NO,NO
219,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  5,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,8.44,UNDERSTAIR,STANDING,SERVICE ROOM,7.37,107,166,51,4,,,G,306,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,,,,,,,,,,,,
220,DOORWAY,NO,DOMUS DI GIOVE E GANIMEDE  5,TABERNA,INSIDE,STANDING,PUBLIC ROOM,38.96,ENTRANCE,PASSING,PUBLIC ROOM,13.49,113,185,72,4,T0220,,G,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,T0220,52,130,,LIMESTONE,D,15,0,0,0,NO,NO
221,WINDOW,NO,DOMUS DI GIOVE E GANIMEDE  5,STREET,OUTSIDE,PASSING,OPEN SPACES,,TABERNA,STANDING,PUBLIC ROOM,38.96,75,93,60,5,,,G,217,NO,D,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,,,,,,,,,,,,
224,DOORWAY,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  5,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,98,190,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,,,,,,,,,,,,
225,DOORWAY,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  5,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,88,200,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  5,SHOP APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,125,,,,,,,,,,,,,,,,,,,,,
226,DOORWAY,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  6,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,98,190,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  6,APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,101,,,,,,,,,,,,,,,,,,,,,
227,DOORWAY,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  6,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,8.76,88,200,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  6,APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,101,,,,,,,,,,,,,,,,,,,,,
228,WINDOW,BETWEEN FLATS,DOMUS DI GIOVE E GANIMEDE  6,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,38.96,CUBICULUM,STANDING,PRIVATE ROOM,11.17,98,200,55,3,,,1,,NO,n.a.,DOMUS DI GIOVE E GANIMEDE  6,APARTMENT,II-III AD,MIDDLE EMPIRE,OSTIA,BOTH,101,,,,,,,,,,,,,,,,,,,,,
230,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,STREET,OUTSIDE,PASSING,OPEN SPACES,,CORRIDOR,PASSING,PUBLIC ROOM,9.8,180,305,69,4,,,G,,NO,E,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
231,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,20.61,CORRIDOR,PASSING,PUBLIC ROOM,9.8,91,205,74,4,,,G,,NO,n.a.,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
232,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,20.61,CORRIDOR,PASSING,PUBLIC ROOM,9.8,105,205,74,4,,,G,,NO,n.a.,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
233,WINDOW,NO,CASA DI BACCO FANCIULLO 1,STREET,OUTSIDE,PASSING,OPEN SPACES,,SERVICE ROOM,STANDING,SERVICE ROOM,20.61,125,106,62,4,,,G,213,NO,E,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
234,WINDOW,NO,CASA DI BACCO FANCIULLO 1,STREET,OUTSIDE,PASSING,OPEN SPACES,,SERVICE ROOM,STANDING,SERVICE ROOM,20.61,119,106,62,4,,,G,213,NO,E,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
235,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,33.1,CORRIDOR,PASSING,PUBLIC ROOM,9.8,96,205,72,4,,,G,,NO,n.a.,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
236,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,33.1,CORRIDOR,PASSING,PUBLIC ROOM,9.8,175,247,72,4,,,G,,NO,n.a.,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
237,WINDOW,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,RECEPTION ROOM,STANDING,PUBLIC ROOM,33.1,154,168,80,4,,,G,,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
238,WINDOW,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,RECEPTION ROOM,STANDING,PUBLIC ROOM,33.1,165,168,80,4,,,G,,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
239,WINDOW,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,RECEPTION ROOM,STANDING,PUBLIC ROOM,33.1,142,168,80,4,,,G,,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
240,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,MEDIANUM,PASSING,PUBLIC ROOM,47.75,88,208,67,4,T0240,,G,,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,T0240,67,88,,LIMESTONE,D,20,0,0,0,NO,NO
241,WINDOW,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,MEDIANUM,PASSING,PUBLIC ROOM,47.75,227,200,67,4,,,G,134,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
242,DOORWAY,NO,CASA DI BACCO FANCIULLO 1,MEDIANUM,INSIDE,PASSING,PUBLIC ROOM,47.75,CUBICULUM,STANDING,PRIVATE ROOM,12.29,104,206,63,4,,,G,,NO,n.a.,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
243,WINDOW,NO,CASA DI BACCO FANCIULLO 1,GARDEN,OUTSIDE,STANDING,OPEN SPACES,336.9,MEDIANUM,PASSING,PUBLIC ROOM,47.75,212,200,67,4,,,G,134,NO,C,CASA DI BACCO FANCIULLO 1,MEDIANUM APARTMENT,II AD,MIDDLE EMPIRE,OSTIA,BOTH,432,,,,,,,,,,,,,,,,,,,,,
